"","x","y","ymin","ymax","se","flipped_aes","PANEL","group","colour","fill","size","linetype","weight","alpha"
"222",2012.16455696203,1.03044626172526,0.913402160520212,1.14749036293031,0.051740039609038,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"223",2012.54430379747,1.02019693295767,0.900806063217966,1.13958780269737,0.0527774425681453,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"224",2012.92405063291,1.00994760419007,0.888151632366205,1.13174357601394,0.0538406322190329,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"225",2013.30379746835,0.999698275422482,0.875442255234915,1.12395429561005,0.0549281111988996,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"226",2013.6835443038,0.989448946654882,0.862681130635991,1.11621676267377,0.0560384654539578,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"227",2014.06329113924,0.979199617887282,0.849871273629112,1.10852796214545,0.0571703621591859,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"228",2014.44303797468,0.96895028911969,0.837015521511096,1.10088505672828,0.0583225470706886,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"229",2014.82278481013,0.958700960352097,0.824116540732583,1.09328537997161,0.0594938414681312,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"230",2015.20253164557,0.948451631584497,0.81117683444488,1.08572642872411,0.0606831388186191,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"231",2015.58227848101,0.938202302816904,0.798198750432908,1.0782058552009,0.0618894012698999,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"232",2015.96202531646,0.927952974049312,0.785184489237124,1.0707214588615,0.0631116560600007,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"233",2016.3417721519,0.917703645281712,0.772136112308144,1.06327117825528,0.0643489919124393,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"234",2016.72151898734,0.907454316514119,0.759055550072252,1.05585308295599,0.0656005554708248,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"235",2017.10126582278,0.897204987746527,0.745944609815164,1.04846536567789,0.0668655478137776,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"236",2017.48101265823,0.886955658978927,0.732804983315719,1.04110633464213,0.0681432210804173,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"237",2017.86075949367,0.876706330211334,0.719638254180837,1.03377440624183,0.0694328752279128,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"238",2018.24050632911,0.866457001443742,0.706445904849054,1.02646809803843,0.0707338549355074,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"239",2018.62025316456,0.856207672676149,0.693229323242979,1.01918602210932,0.0720455466637747,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"240",2019,0.845958343908549,0.679989809060824,1.01192687875627,0.0733673758734024,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"241",1989,0.0520841684037414,0.0118260745412572,0.0923422622662256,0.017796329328722,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"242",1989.37974683544,0.0557384033926525,0.0162056227059207,0.0952711840793842,0.0174757003345564,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"243",1989.75949367089,0.0593926383815635,0.0205796082390839,0.0982056685240431,0.0171575303346604,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"244",1990.13924050633,0.063046873370471,0.0249477158799438,0.101146030860998,0.0168419586919416,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"245",1990.51898734177,0.066701108359382,0.0293096089675935,0.104092607751171,0.0165291342293551,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"246",1990.89873417722,0.0703553433482931,0.0336649279148939,0.107045758781692,0.0162192159045283,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"247",1991.27848101266,0.0740095783372041,0.0380132885948449,0.110005868079563,0.0159123735230814,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"248",1991.6582278481,0.0776638133261152,0.0423542806417608,0.11297334601047,0.0156087884896016,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"249",1992.03797468354,0.0813180483150262,0.046687465672075,0.115948630957977,0.0153086545941461,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"250",1992.41772151899,0.0849722833039337,0.0510123754326774,0.11893219117519,0.0150121788307799,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"251",1992.79746835443,0.0886265182928447,0.0553285098885974,0.121924526697092,0.0147195822429326,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"252",1993.17721518987,0.0922807532817558,0.0596353352665795,0.124926171296932,0.0144311007882384,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"253",1993.55696202532,0.0959349882706668,0.0639322820770802,0.127937694464253,0.0141469862129298,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"254",1993.93670886076,0.0995892232595779,0.0682187431441632,0.130959703374992,0.0138675069227332,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"255",1994.3164556962,0.103243458248489,0.0724940716812521,0.133992844815726,0.0135929488334935,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"256",1994.69620253165,0.1068976932374,0.0767575794605363,0.137037807014264,0.013323616180399,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"257",1995.07594936709,0.110551928226311,0.0810085351352259,0.140095321317396,0.0130598322596388,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"258",1995.45569620253,0.114206163215222,0.085246162786741,0.143166163643703,0.0128019400706265,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"259",1995.83544303797,0.11786039820413,0.0894696407832358,0.146251155625023,0.0125503028205942,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"260",1996.21518987342,0.121514633193041,0.0936781010513098,0.149351165334771,0.012305304246544,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"261",1996.59493670886,0.125168868181952,0.0978706288787594,0.152467107485144,0.0120673487024329,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"262",1996.9746835443,0.128823103170863,0.102046263382302,0.155599942959423,0.0118368609524189,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"263",1997.35443037975,0.132477338159774,0.10620399878882,0.158750677530728,0.0116142856044779,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"264",1997.73417721519,0.136131573148685,0.110342786690777,0.161920359606592,0.0114000861133837,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"265",1998.11392405063,0.139785808137592,0.114461539443848,0.165110076831336,0.0111947432787643,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"266",1998.49367088608,0.143440043126503,0.118559134875286,0.16832095137772,0.0109987531637459,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"267",1998.87341772152,0.147094278115414,0.122634422462341,0.171554133768488,0.0108126243637369,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"268",1999.25316455696,0.150748513104325,0.126686231118527,0.174810795090124,0.0106368745644685,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"269",1999.63291139241,0.154402748093236,0.130713378688583,0.17809211749789,0.0104720263446906,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"270",2000.01265822785,0.158056983082147,0.134714683198731,0.181399282965564,0.0103186022029268,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"271",2000.39240506329,0.161711218071055,0.138688975835866,0.184733460306244,0.0101771188199457,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"272",2000.77215189873,0.165365453059966,0.14263511553816,0.188095790581772,0.0100480806089042,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"273",2001.15189873418,0.169019688048877,0.146552004972825,0.191487371124929,0.00993197265227174,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"274",2001.53164556962,0.172673923037788,0.150438607560202,0.194909238515374,0.00982925317623911,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"275",2001.91139240506,0.176328158026699,0.154293965084801,0.198362350968598,0.00974034576565098,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"276",2002.29113924051,0.17998239301561,0.15811721532493,0.20184757070629,0.00966563157072308,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"277",2002.67088607595,0.183636628004518,0.161907609045523,0.205365646963512,0.00960544179526259,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"278",2003.05063291139,0.187290862993429,0.165664525646877,0.20891720033998,0.00956005077905403,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"279",2003.43037974684,0.19094509798234,0.169387486756498,0.212502709208181,0.00952966998949602,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"280",2003.81012658228,0.194599332971251,0.173076167099721,0.21612249884278,0.00951444321618484,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"281",2004.18987341772,0.198253567960162,0.176730402088632,0.219776733831691,0.00951444321618484,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"282",2004.56962025316,0.201907802949073,0.180350191723231,0.223465414174914,0.00952966998949603,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"283",2004.94936708861,0.205562037937984,0.183935700591432,0.227188375284536,0.00956005077905405,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"284",2005.32911392405,0.209216272926895,0.1874872539679,0.230945291885889,0.00960544179526262,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"285",2005.70886075949,0.212870507915806,0.191005330225126,0.234735685606486,0.0096656315707231,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
"286",2006.08860759494,0.216524742904713,0.194490549962815,0.238558935846612,0.00974034576565102,FALSE,"4",-1,"orange","grey60",1,1,1,0.4
